target,class_name,num_examples,recall,num_correct
451,Pyrrhuloxia,48,0.8541666666666666,41
190,Acorn Woodpecker,58,0.8620689655172413,50
44,Black-crowned Night-Heron (Adult),60,0.8666666666666667,52
183,Barred Owl,60,0.8666666666666667,52
201,Pileated Woodpecker,60,0.8666666666666667,52
316,Northern Cardinal (Adult Male),60,0.8666666666666667,52
184,Northern Saw-whet Owl,45,0.8666666666666667,39
32,Ring-necked Pheasant (Male),47,0.8723404255319149,41
145,American Oystercatcher,49,0.8775510204081632,43
325,Yellow-headed Blackbird (Adult Male),49,0.8775510204081632,43
111,Western Grebe,42,0.8809523809523809,37
109,Wild Turkey,60,0.8833333333333333,53
179,Great Horned Owl,46,0.8913043478260869,41
146,Black Oystercatcher,49,0.8979591836734694,44
73,Red-headed Woodpecker (Adult),59,0.8983050847457628,53
57,Purple Gallinule (Adult),40,0.9,36
108,Ruffed Grouse,40,0.9,36
382,American Dipper,31,0.9032258064516129,28
148,American Avocet,54,0.9074074074074074,49
163,Wilson's Snipe,55,0.9090909090909091,50
147,Black-necked Stilt,33,0.9090909090909091,30
119,Brown Pelican,34,0.9117647058823529,31
46,White Ibis (Adult),58,0.9137931034482759,53
297,American Robin (Adult),59,0.9152542372881356,54
324,Red-winged Blackbird (Male),59,0.9152542372881356,54
499,Black-billed Magpie,38,0.9210526315789473,35
131,Osprey,52,0.9230769230769231,48
30,California Quail (Male),56,0.9285714285714286,52
182,Burrowing Owl,43,0.9302325581395349,40
180,Snowy Owl,46,0.9347826086956522,43
300,Common Yellowthroat (Adult Male),60,0.95,57
172,Monk Parakeet,28,0.9642857142857143,27
175,Greater Roadrunner,34,0.9705882352941176,33
31,Gambel's Quail (Male),35,0.9714285714285714,34
341,Vermilion Flycatcher (Adult male),53,0.9811320754716981,52
128,Roseate Spoonbill,29,1.0,29
