raw_class_id,target,class_name,class_family,prompt_id,prompt,prompt_set,variant_label,descriptor_count,clean_descriptor_count,descriptor_quality
456,96,Cackling Goose,Cackling Goose,1,a photo of a Cackling Goose.,short_variant,,16,5,needs_normalization
456,96,Cackling Goose,Cackling Goose,2,a field guide photo of a Cackling Goose.,short_variant,,16,5,needs_normalization
457,97,Canada Goose,Canada Goose,0,Canada Goose,short_variant,,9,5,needs_normalization
457,97,Canada Goose,Canada Goose,1,a photo of a Canada Goose.,short_variant,,9,5,needs_normalization
457,97,Canada Goose,Canada Goose,2,a field guide photo of a Canada Goose.,short_variant,,9,5,needs_normalization
458,98,Mute Swan,Mute Swan,0,Mute Swan,short_variant,,7,3,needs_normalization
458,98,Mute Swan,Mute Swan,1,a photo of a Mute Swan.,short_variant,,7,3,needs_normalization
458,98,Mute Swan,Mute Swan,2,a field guide photo of a Mute Swan.,short_variant,,7,3,needs_normalization
459,99,Trumpeter Swan,Trumpeter Swan,0,Trumpeter Swan,short_variant,,7,4,needs_normalization
459,99,Trumpeter Swan,Trumpeter Swan,1,a photo of a Trumpeter Swan.,short_variant,,7,4,needs_normalization
459,99,Trumpeter Swan,Trumpeter Swan,2,a field guide photo of a Trumpeter Swan.,short_variant,,7,4,needs_normalization
460,100,Tundra Swan,Tundra Swan,0,Tundra Swan,short_variant,,6,3,needs_normalization
460,100,Tundra Swan,Tundra Swan,1,a photo of a Tundra Swan.,short_variant,,6,3,needs_normalization
460,100,Tundra Swan,Tundra Swan,2,a field guide photo of a Tundra Swan.,short_variant,,6,3,needs_normalization
461,101,American Black Duck,American Black Duck,0,American Black Duck,short_variant,,6,3,needs_normalization
461,101,American Black Duck,American Black Duck,1,a photo of an American Black Duck.,short_variant,,6,3,needs_normalization
461,101,American Black Duck,American Black Duck,2,a field guide photo of an American Black Duck.,short_variant,,6,3,needs_normalization
462,102,Mottled Duck,Mottled Duck,0,Mottled Duck,short_variant,,11,5,needs_normalization
462,102,Mottled Duck,Mottled Duck,1,a photo of a Mottled Duck.,short_variant,,11,5,needs_normalization
462,102,Mottled Duck,Mottled Duck,2,a field guide photo of a Mottled Duck.,short_variant,,11,5,needs_normalization
463,103,Common Eider (Female/juvenile),Common Eider,0,Common Eider Female or juvenile,short_variant,Female or juvenile,10,5,needs_normalization|shared_variant_descriptor
463,103,Common Eider (Female/juvenile),Common Eider,1,a photo of a female or juvenile Common Eider.,short_variant,Female or juvenile,10,5,needs_normalization|shared_variant_descriptor
463,103,Common Eider (Female/juvenile),Common Eider,2,a field guide photo of a female or juvenile Common Eider.,short_variant,Female or juvenile,10,5,needs_normalization|shared_variant_descriptor
464,104,Long-tailed Duck (Summer male),Long-tailed Duck,0,Long-tailed Duck Summer male,short_variant,Summer male,15,4,needs_normalization|shared_variant_descriptor
464,104,Long-tailed Duck (Summer male),Long-tailed Duck,1,a photo of a summer male Long-tailed Duck.,short_variant,Summer male,15,4,needs_normalization|shared_variant_descriptor
464,104,Long-tailed Duck (Summer male),Long-tailed Duck,2,a field guide photo of a summer male Long-tailed Duck.,short_variant,Summer male,15,4,needs_normalization|shared_variant_descriptor
465,105,Ruddy Duck (Winter male),Ruddy Duck,0,Ruddy Duck Winter male,short_variant,Winter male,11,5,needs_normalization|shared_variant_descriptor
465,105,Ruddy Duck (Winter male),Ruddy Duck,1,a photo of a winter male Ruddy Duck.,short_variant,Winter male,11,5,needs_normalization|shared_variant_descriptor
465,105,Ruddy Duck (Winter male),Ruddy Duck,2,a field guide photo of a winter male Ruddy Duck.,short_variant,Winter male,11,5,needs_normalization|shared_variant_descriptor
466,106,Scaled Quail,Scaled Quail,0,Scaled Quail,short_variant,,7,1,needs_normalization
466,106,Scaled Quail,Scaled Quail,1,a photo of a Scaled Quail.,short_variant,,7,1,needs_normalization
466,106,Scaled Quail,Scaled Quail,2,a field guide photo of a Scaled Quail.,short_variant,,7,1,needs_normalization
467,107,Northern Bobwhite,Northern Bobwhite,0,Northern Bobwhite,short_variant,,10,5,needs_normalization
467,107,Northern Bobwhite,Northern Bobwhite,1,a photo of a Northern Bobwhite.,short_variant,,10,5,needs_normalization
467,107,Northern Bobwhite,Northern Bobwhite,2,a field guide photo of a Northern Bobwhite.,short_variant,,10,5,needs_normalization
468,108,Ruffed Grouse,Ruffed Grouse,0,Ruffed Grouse,short_variant,,8,5,needs_normalization
468,108,Ruffed Grouse,Ruffed Grouse,1,a photo of a Ruffed Grouse.,short_variant,,8,5,needs_normalization
468,108,Ruffed Grouse,Ruffed Grouse,2,a field guide photo of a Ruffed Grouse.,short_variant,,8,5,needs_normalization
469,109,Wild Turkey,Wild Turkey,0,Wild Turkey,short_variant,,8,4,needs_normalization
469,109,Wild Turkey,Wild Turkey,1,a photo of a Wild Turkey.,short_variant,,8,4,needs_normalization
469,109,Wild Turkey,Wild Turkey,2,a field guide photo of a Wild Turkey.,short_variant,,8,4,needs_normalization
470,110,Pied-billed Grebe,Pied-billed Grebe,0,Pied-billed Grebe,short_variant,,7,2,needs_normalization
470,110,Pied-billed Grebe,Pied-billed Grebe,1,a photo of a Pied-billed Grebe.,short_variant,,7,2,needs_normalization
470,110,Pied-billed Grebe,Pied-billed Grebe,2,a field guide photo of a Pied-billed Grebe.,short_variant,,7,2,needs_normalization
471,111,Western Grebe,Western Grebe,0,Western Grebe,short_variant,,5,2,needs_normalization
471,111,Western Grebe,Western Grebe,1,a photo of a Western Grebe.,short_variant,,5,2,needs_normalization
471,111,Western Grebe,Western Grebe,2,a field guide photo of a Western Grebe.,short_variant,,5,2,needs_normalization
472,112,Clark's Grebe,Clark's Grebe,0,Clark's Grebe,short_variant,,7,3,needs_normalization
472,112,Clark's Grebe,Clark's Grebe,1,a photo of a Clark's Grebe.,short_variant,,7,3,needs_normalization
472,112,Clark's Grebe,Clark's Grebe,2,a field guide photo of a Clark's Grebe.,short_variant,,7,3,needs_normalization
473,113,Wood Stork,Wood Stork,0,Wood Stork,short_variant,,7,3,needs_normalization
473,113,Wood Stork,Wood Stork,1,a photo of a Wood Stork.,short_variant,,7,3,needs_normalization
473,113,Wood Stork,Wood Stork,2,a field guide photo of a Wood Stork.,short_variant,,7,3,needs_normalization
474,114,Brandt's Cormorant,Brandt's Cormorant,0,Brandt's Cormorant,short_variant,,15,5,needs_normalization
474,114,Brandt's Cormorant,Brandt's Cormorant,1,a photo of a Brandt's Cormorant.,short_variant,,15,5,needs_normalization
474,114,Brandt's Cormorant,Brandt's Cormorant,2,a field guide photo of a Brandt's Cormorant.,short_variant,,15,5,needs_normalization
475,115,Neotropic Cormorant,Neotropic Cormorant,0,Neotropic Cormorant,short_variant,,7,1,needs_normalization
475,115,Neotropic Cormorant,Neotropic Cormorant,1,a photo of a Neotropic Cormorant.,short_variant,,7,1,needs_normalization
475,115,Neotropic Cormorant,Neotropic Cormorant,2,a field guide photo of a Neotropic Cormorant.,short_variant,,7,1,needs_normalization
476,116,Pelagic Cormorant,Pelagic Cormorant,0,Pelagic Cormorant,short_variant,,10,5,needs_normalization
476,116,Pelagic Cormorant,Pelagic Cormorant,1,a photo of a Pelagic Cormorant.,short_variant,,10,5,needs_normalization
476,116,Pelagic Cormorant,Pelagic Cormorant,2,a field guide photo of a Pelagic Cormorant.,short_variant,,10,5,needs_normalization
477,117,Anhinga,Anhinga,0,Anhinga,short_variant,,7,4,needs_normalization
477,117,Anhinga,Anhinga,1,a photo of an Anhinga.,short_variant,,7,4,needs_normalization
477,117,Anhinga,Anhinga,2,a field guide photo of an Anhinga.,short_variant,,7,4,needs_normalization
478,118,American White Pelican,American White Pelican,0,American White Pelican,short_variant,,10,4,needs_normalization
478,118,American White Pelican,American White Pelican,1,a photo of an American White Pelican.,short_variant,,10,4,needs_normalization
478,118,American White Pelican,American White Pelican,2,a field guide photo of an American White Pelican.,short_variant,,10,4,needs_normalization
479,119,Brown Pelican,Brown Pelican,0,Brown Pelican,short_variant,,11,5,needs_normalization
479,119,Brown Pelican,Brown Pelican,1,a photo of a Brown Pelican.,short_variant,,11,5,needs_normalization
479,119,Brown Pelican,Brown Pelican,2,a field guide photo of a Brown Pelican.,short_variant,,11,5,needs_normalization
480,120,Great Blue Heron,Great Blue Heron,0,Great Blue Heron,short_variant,,4,1,needs_normalization
480,120,Great Blue Heron,Great Blue Heron,1,a photo of a Great Blue Heron.,short_variant,,4,1,needs_normalization
480,120,Great Blue Heron,Great Blue Heron,2,a field guide photo of a Great Blue Heron.,short_variant,,4,1,needs_normalization
481,121,Great Egret,Great Egret,0,Great Egret,short_variant,,4,2,needs_normalization
481,121,Great Egret,Great Egret,1,a photo of a Great Egret.,short_variant,,4,2,needs_normalization
481,121,Great Egret,Great Egret,2,a field guide photo of a Great Egret.,short_variant,,4,2,needs_normalization
482,122,Snowy Egret,Snowy Egret,0,Snowy Egret,short_variant,,10,5,needs_normalization
482,122,Snowy Egret,Snowy Egret,1,a photo of a Snowy Egret.,short_variant,,10,5,needs_normalization
482,122,Snowy Egret,Snowy Egret,2,a field guide photo of a Snowy Egret.,short_variant,,10,5,needs_normalization
483,123,Tricolored Heron,Tricolored Heron,0,Tricolored Heron,short_variant,,11,5,needs_normalization
483,123,Tricolored Heron,Tricolored Heron,1,a photo of a Tricolored Heron.,short_variant,,11,5,needs_normalization
483,123,Tricolored Heron,Tricolored Heron,2,a field guide photo of a Tricolored Heron.,short_variant,,11,5,needs_normalization
484,124,Cattle Egret,Cattle Egret,0,Cattle Egret,short_variant,,9,5,needs_normalization
484,124,Cattle Egret,Cattle Egret,1,a photo of a Cattle Egret.,short_variant,,9,5,needs_normalization
484,124,Cattle Egret,Cattle Egret,2,a field guide photo of a Cattle Egret.,short_variant,,9,5,needs_normalization
485,125,Green Heron,Green Heron,0,Green Heron,short_variant,,9,5,needs_normalization
485,125,Green Heron,Green Heron,1,a photo of a Green Heron.,short_variant,,9,5,needs_normalization
485,125,Green Heron,Green Heron,2,a field guide photo of a Green Heron.,short_variant,,9,5,needs_normalization
486,126,Glossy Ibis,Glossy Ibis,0,Glossy Ibis,short_variant,,6,1,needs_normalization
486,126,Glossy Ibis,Glossy Ibis,1,a photo of a Glossy Ibis.,short_variant,,6,1,needs_normalization
486,126,Glossy Ibis,Glossy Ibis,2,a field guide photo of a Glossy Ibis.,short_variant,,6,1,needs_normalization
487,127,White-faced Ibis,White-faced Ibis,0,White-faced Ibis,short_variant,,13,5,needs_normalization
487,127,White-faced Ibis,White-faced Ibis,1,a photo of a White-faced Ibis.,short_variant,,13,5,needs_normalization
487,127,White-faced Ibis,White-faced Ibis,2,a field guide photo of a White-faced Ibis.,short_variant,,13,5,needs_normalization
488,128,Roseate Spoonbill,Roseate Spoonbill,0,Roseate Spoonbill,short_variant,,10,5,needs_normalization
488,128,Roseate Spoonbill,Roseate Spoonbill,1,a photo of a Roseate Spoonbill.,short_variant,,10,5,needs_normalization
488,128,Roseate Spoonbill,Roseate Spoonbill,2,a field guide photo of a Roseate Spoonbill.,short_variant,,10,5,needs_normalization
489,129,Black Vulture,Black Vulture,0,Black Vulture,short_variant,,4,2,needs_normalization
489,129,Black Vulture,Black Vulture,1,a photo of a Black Vulture.,short_variant,,4,2,needs_normalization
489,129,Black Vulture,Black Vulture,2,a field guide photo of a Black Vulture.,short_variant,,4,2,needs_normalization
490,130,Turkey Vulture,Turkey Vulture,0,Turkey Vulture,short_variant,,3,3,needs_normalization
490,130,Turkey Vulture,Turkey Vulture,1,a photo of a Turkey Vulture.,short_variant,,3,3,needs_normalization
490,130,Turkey Vulture,Turkey Vulture,2,a field guide photo of a Turkey Vulture.,short_variant,,3,3,needs_normalization
491,131,Osprey,Osprey,0,Osprey,short_variant,,9,5,needs_normalization
491,131,Osprey,Osprey,1,a photo of an Osprey.,short_variant,,9,5,needs_normalization
491,131,Osprey,Osprey,2,a field guide photo of an Osprey.,short_variant,,9,5,needs_normalization
492,132,Swallow-tailed Kite,Swallow-tailed Kite,0,Swallow-tailed Kite,short_variant,,8,4,needs_normalization
492,132,Swallow-tailed Kite,Swallow-tailed Kite,1,a photo of a Swallow-tailed Kite.,short_variant,,8,4,needs_normalization
492,132,Swallow-tailed Kite,Swallow-tailed Kite,2,a field guide photo of a Swallow-tailed Kite.,short_variant,,8,4,needs_normalization
493,133,White-tailed Kite,White-tailed Kite,0,White-tailed Kite,short_variant,,9,5,compact_verified
493,133,White-tailed Kite,White-tailed Kite,1,a photo of a White-tailed Kite.,short_variant,,9,5,compact_verified
493,133,White-tailed Kite,White-tailed Kite,2,a field guide photo of a White-tailed Kite.,short_variant,,9,5,compact_verified
494,134,Mississippi Kite,Mississippi Kite,0,Mississippi Kite,short_variant,,8,5,compact_verified
494,134,Mississippi Kite,Mississippi Kite,1,a photo of a Mississippi Kite.,short_variant,,8,5,compact_verified
494,134,Mississippi Kite,Mississippi Kite,2,a field guide photo of a Mississippi Kite.,short_variant,,8,5,compact_verified
495,135,Harris's Hawk,Harris's Hawk,0,Harris's Hawk,short_variant,,10,5,needs_normalization
495,135,Harris's Hawk,Harris's Hawk,1,a photo of a Harris's Hawk.,short_variant,,10,5,needs_normalization
495,135,Harris's Hawk,Harris's Hawk,2,a field guide photo of a Harris's Hawk.,short_variant,,10,5,needs_normalization
496,136,Swainson's Hawk (Light morph ),Swainson's Hawk,0,Swainson's Hawk Light morph,short_variant,Light morph,10,4,needs_normalization|shared_variant_descriptor
496,136,Swainson's Hawk (Light morph ),Swainson's Hawk,1,a photo of a light morph Swainson's Hawk.,short_variant,Light morph,10,4,needs_normalization|shared_variant_descriptor
496,136,Swainson's Hawk (Light morph ),Swainson's Hawk,2,a field guide photo of a light morph Swainson's Hawk.,short_variant,Light morph,10,4,needs_normalization|shared_variant_descriptor
497,137,Red-tailed Hawk (Dark morph),Red-tailed Hawk,0,Red-tailed Hawk Dark morph,short_variant,Dark morph,14,5,needs_normalization|shared_variant_descriptor
497,137,Red-tailed Hawk (Dark morph),Red-tailed Hawk,1,a photo of a dark morph Red-tailed Hawk.,short_variant,Dark morph,14,5,needs_normalization|shared_variant_descriptor
497,137,Red-tailed Hawk (Dark morph),Red-tailed Hawk,2,a field guide photo of a dark morph Red-tailed Hawk.,short_variant,Dark morph,14,5,needs_normalization|shared_variant_descriptor
498,138,Crested Caracara,Crested Caracara,0,Crested Caracara,short_variant,,11,4,needs_normalization
498,138,Crested Caracara,Crested Caracara,1,a photo of a Crested Caracara.,short_variant,,11,4,needs_normalization
498,138,Crested Caracara,Crested Caracara,2,a field guide photo of a Crested Caracara.,short_variant,,11,4,needs_normalization
499,139,Merlin,Merlin,0,Merlin,short_variant,,11,5,needs_normalization
499,139,Merlin,Merlin,1,a photo of a Merlin.,short_variant,,11,5,needs_normalization
499,139,Merlin,Merlin,2,a field guide photo of a Merlin.,short_variant,,11,5,needs_normalization
500,140,Prairie Falcon,Prairie Falcon,0,Prairie Falcon,short_variant,,6,5,needs_normalization
500,140,Prairie Falcon,Prairie Falcon,1,a photo of a Prairie Falcon.,short_variant,,6,5,needs_normalization
500,140,Prairie Falcon,Prairie Falcon,2,a field guide photo of a Prairie Falcon.,short_variant,,6,5,needs_normalization
501,141,American Coot,American Coot,0,American Coot,short_variant,,10,5,needs_normalization
501,141,American Coot,American Coot,1,a photo of an American Coot.,short_variant,,10,5,needs_normalization
501,141,American Coot,American Coot,2,a field guide photo of an American Coot.,short_variant,,10,5,needs_normalization
502,142,Sandhill Crane,Sandhill Crane,0,Sandhill Crane,short_variant,,11,4,needs_normalization
502,142,Sandhill Crane,Sandhill Crane,1,a photo of a Sandhill Crane.,short_variant,,11,4,needs_normalization
502,142,Sandhill Crane,Sandhill Crane,2,a field guide photo of a Sandhill Crane.,short_variant,,11,4,needs_normalization
503,143,Semipalmated Plover,Semipalmated Plover,0,Semipalmated Plover,short_variant,,18,5,needs_normalization
503,143,Semipalmated Plover,Semipalmated Plover,1,a photo of a Semipalmated Plover.,short_variant,,18,5,needs_normalization
503,143,Semipalmated Plover,Semipalmated Plover,2,a field guide photo of a Semipalmated Plover.,short_variant,,18,5,needs_normalization
504,144,Killdeer,Killdeer,0,Killdeer,short_variant,,14,5,needs_normalization
504,144,Killdeer,Killdeer,1,a photo of a Killdeer.,short_variant,,14,5,needs_normalization
504,144,Killdeer,Killdeer,2,a field guide photo of a Killdeer.,short_variant,,14,5,needs_normalization
505,145,American Oystercatcher,American Oystercatcher,0,American Oystercatcher,short_variant,,11,5,needs_normalization
505,145,American Oystercatcher,American Oystercatcher,1,a photo of an American Oystercatcher.,short_variant,,11,5,needs_normalization
505,145,American Oystercatcher,American Oystercatcher,2,a field guide photo of an American Oystercatcher.,short_variant,,11,5,needs_normalization
506,146,Black Oystercatcher,Black Oystercatcher,0,Black Oystercatcher,short_variant,,7,5,needs_normalization
506,146,Black Oystercatcher,Black Oystercatcher,1,a photo of a Black Oystercatcher.,short_variant,,7,5,needs_normalization
506,146,Black Oystercatcher,Black Oystercatcher,2,a field guide photo of a Black Oystercatcher.,short_variant,,7,5,needs_normalization
507,147,Black-necked Stilt,Black-necked Stilt,0,Black-necked Stilt,short_variant,,10,5,needs_normalization
507,147,Black-necked Stilt,Black-necked Stilt,1,a photo of a Black-necked Stilt.,short_variant,,10,5,needs_normalization
507,147,Black-necked Stilt,Black-necked Stilt,2,a field guide photo of a Black-necked Stilt.,short_variant,,10,5,needs_normalization
508,148,American Avocet,American Avocet,0,American Avocet,short_variant,,10,5,needs_normalization
508,148,American Avocet,American Avocet,1,a photo of an American Avocet.,short_variant,,10,5,needs_normalization
508,148,American Avocet,American Avocet,2,a field guide photo of an American Avocet.,short_variant,,10,5,needs_normalization
509,149,Solitary Sandpiper,Solitary Sandpiper,0,Solitary Sandpiper,short_variant,,12,5,needs_normalization
509,149,Solitary Sandpiper,Solitary Sandpiper,1,a photo of a Solitary Sandpiper.,short_variant,,12,5,needs_normalization
509,149,Solitary Sandpiper,Solitary Sandpiper,2,a field guide photo of a Solitary Sandpiper.,short_variant,,12,5,needs_normalization
510,150,Greater Yellowlegs,Greater Yellowlegs,0,Greater Yellowlegs,short_variant,,10,5,needs_normalization
510,150,Greater Yellowlegs,Greater Yellowlegs,1,a photo of a Greater Yellowlegs.,short_variant,,10,5,needs_normalization
510,150,Greater Yellowlegs,Greater Yellowlegs,2,a field guide photo of a Greater Yellowlegs.,short_variant,,10,5,needs_normalization
511,151,Willet,Willet,0,Willet,short_variant,,5,2,needs_normalization
511,151,Willet,Willet,1,a photo of a Willet.,short_variant,,5,2,needs_normalization
511,151,Willet,Willet,2,a field guide photo of a Willet.,short_variant,,5,2,needs_normalization
512,152,Lesser Yellowlegs,Lesser Yellowlegs,0,Lesser Yellowlegs,short_variant,,11,5,needs_normalization
512,152,Lesser Yellowlegs,Lesser Yellowlegs,1,a photo of a Lesser Yellowlegs.,short_variant,,11,5,needs_normalization
512,152,Lesser Yellowlegs,Lesser Yellowlegs,2,a field guide photo of a Lesser Yellowlegs.,short_variant,,11,5,needs_normalization
513,153,Whimbrel,Whimbrel,0,Whimbrel,short_variant,,9,5,needs_normalization
513,153,Whimbrel,Whimbrel,1,a photo of a Whimbrel.,short_variant,,9,5,needs_normalization
513,153,Whimbrel,Whimbrel,2,a field guide photo of a Whimbrel.,short_variant,,9,5,needs_normalization
514,154,Long-billed Curlew,Long-billed Curlew,0,Long-billed Curlew,short_variant,,7,3,needs_normalization
514,154,Long-billed Curlew,Long-billed Curlew,1,a photo of a Long-billed Curlew.,short_variant,,7,3,needs_normalization
514,154,Long-billed Curlew,Long-billed Curlew,2,a field guide photo of a Long-billed Curlew.,short_variant,,7,3,needs_normalization
515,155,Marbled Godwit,Marbled Godwit,0,Marbled Godwit,short_variant,,7,4,needs_normalization
515,155,Marbled Godwit,Marbled Godwit,1,a photo of a Marbled Godwit.,short_variant,,7,4,needs_normalization
515,155,Marbled Godwit,Marbled Godwit,2,a field guide photo of a Marbled Godwit.,short_variant,,7,4,needs_normalization
516,156,Ruddy Turnstone,Ruddy Turnstone,0,Ruddy Turnstone,short_variant,,5,4,needs_normalization
516,156,Ruddy Turnstone,Ruddy Turnstone,1,a photo of a Ruddy Turnstone.,short_variant,,5,4,needs_normalization
516,156,Ruddy Turnstone,Ruddy Turnstone,2,a field guide photo of a Ruddy Turnstone.,short_variant,,5,4,needs_normalization
517,157,Black Turnstone,Black Turnstone,0,Black Turnstone,short_variant,,13,5,needs_normalization
517,157,Black Turnstone,Black Turnstone,1,a photo of a Black Turnstone.,short_variant,,13,5,needs_normalization
517,157,Black Turnstone,Black Turnstone,2,a field guide photo of a Black Turnstone.,short_variant,,13,5,needs_normalization
518,158,Surfbird,Surfbird,0,Surfbird,short_variant,,11,5,needs_normalization
518,158,Surfbird,Surfbird,1,a photo of a Surfbird.,short_variant,,11,5,needs_normalization
518,158,Surfbird,Surfbird,2,a field guide photo of a Surfbird.,short_variant,,11,5,needs_normalization
519,159,Semipalmated Sandpiper,Semipalmated Sandpiper,0,Semipalmated Sandpiper,short_variant,,7,5,needs_normalization
519,159,Semipalmated Sandpiper,Semipalmated Sandpiper,1,a photo of a Semipalmated Sandpiper.,short_variant,,7,5,needs_normalization
519,159,Semipalmated Sandpiper,Semipalmated Sandpiper,2,a field guide photo of a Semipalmated Sandpiper.,short_variant,,7,5,needs_normalization
520,160,Western Sandpiper,Western Sandpiper,0,Western Sandpiper,short_variant,,15,5,needs_normalization
520,160,Western Sandpiper,Western Sandpiper,1,a photo of a Western Sandpiper.,short_variant,,15,5,needs_normalization
520,160,Western Sandpiper,Western Sandpiper,2,a field guide photo of a Western Sandpiper.,short_variant,,15,5,needs_normalization
521,161,Least Sandpiper,Least Sandpiper,0,Least Sandpiper,short_variant,,8,3,needs_normalization
521,161,Least Sandpiper,Least Sandpiper,1,a photo of a Least Sandpiper.,short_variant,,8,3,needs_normalization
521,161,Least Sandpiper,Least Sandpiper,2,a field guide photo of a Least Sandpiper.,short_variant,,8,3,needs_normalization
522,162,Short-billed Dowitcher,Short-billed Dowitcher,0,Short-billed Dowitcher,short_variant,,14,5,needs_normalization
522,162,Short-billed Dowitcher,Short-billed Dowitcher,1,a photo of a Short-billed Dowitcher.,short_variant,,14,5,needs_normalization
522,162,Short-billed Dowitcher,Short-billed Dowitcher,2,a field guide photo of a Short-billed Dowitcher.,short_variant,,14,5,needs_normalization
523,163,Wilson's Snipe,Wilson's Snipe,0,Wilson's Snipe,short_variant,,12,5,needs_normalization
523,163,Wilson's Snipe,Wilson's Snipe,1,a photo of a Wilson's Snipe.,short_variant,,12,5,needs_normalization
523,163,Wilson's Snipe,Wilson's Snipe,2,a field guide photo of a Wilson's Snipe.,short_variant,,12,5,needs_normalization
524,164,American Woodcock,American Woodcock,0,American Woodcock,short_variant,,8,3,needs_normalization
524,164,American Woodcock,American Woodcock,1,a photo of an American Woodcock.,short_variant,,8,3,needs_normalization
524,164,American Woodcock,American Woodcock,2,a field guide photo of an American Woodcock.,short_variant,,8,3,needs_normalization
525,165,Rock Pigeon,Rock Pigeon,0,Rock Pigeon,short_variant,,9,5,needs_normalization
525,165,Rock Pigeon,Rock Pigeon,1,a photo of a Rock Pigeon.,short_variant,,9,5,needs_normalization
525,165,Rock Pigeon,Rock Pigeon,2,a field guide photo of a Rock Pigeon.,short_variant,,9,5,needs_normalization
526,166,Band-tailed Pigeon,Band-tailed Pigeon,0,Band-tailed Pigeon,short_variant,,10,5,needs_normalization
526,166,Band-tailed Pigeon,Band-tailed Pigeon,1,a photo of a Band-tailed Pigeon.,short_variant,,10,5,needs_normalization
526,166,Band-tailed Pigeon,Band-tailed Pigeon,2,a field guide photo of a Band-tailed Pigeon.,short_variant,,10,5,needs_normalization
527,167,Eurasian Collared-Dove,Eurasian Collared-Dove,0,Eurasian Collared-Dove,short_variant,,7,3,needs_normalization
527,167,Eurasian Collared-Dove,Eurasian Collared-Dove,1,a photo of an Eurasian Collared-Dove.,short_variant,,7,3,needs_normalization
527,167,Eurasian Collared-Dove,Eurasian Collared-Dove,2,a field guide photo of an Eurasian Collared-Dove.,short_variant,,7,3,needs_normalization
528,168,White-winged Dove,White-winged Dove,0,White-winged Dove,short_variant,,9,5,needs_normalization
528,168,White-winged Dove,White-winged Dove,1,a photo of a White-winged Dove.,short_variant,,9,5,needs_normalization
528,168,White-winged Dove,White-winged Dove,2,a field guide photo of a White-winged Dove.,short_variant,,9,5,needs_normalization
529,169,Mourning Dove,Mourning Dove,0,Mourning Dove,short_variant,,8,3,needs_normalization
529,169,Mourning Dove,Mourning Dove,1,a photo of a Mourning Dove.,short_variant,,8,3,needs_normalization
529,169,Mourning Dove,Mourning Dove,2,a field guide photo of a Mourning Dove.,short_variant,,8,3,needs_normalization
530,170,Inca Dove,Inca Dove,0,Inca Dove,short_variant,,4,1,needs_normalization
530,170,Inca Dove,Inca Dove,1,a photo of an Inca Dove.,short_variant,,4,1,needs_normalization
530,170,Inca Dove,Inca Dove,2,a field guide photo of an Inca Dove.,short_variant,,4,1,needs_normalization
531,171,Common Ground-Dove,Common Ground-Dove,0,Common Ground-Dove,short_variant,,10,5,needs_normalization
531,171,Common Ground-Dove,Common Ground-Dove,1,a photo of a Common Ground-Dove.,short_variant,,10,5,needs_normalization
531,171,Common Ground-Dove,Common Ground-Dove,2,a field guide photo of a Common Ground-Dove.,short_variant,,10,5,needs_normalization
532,172,Monk Parakeet,Monk Parakeet,0,Monk Parakeet,short_variant,,7,4,needs_normalization
532,172,Monk Parakeet,Monk Parakeet,1,a photo of a Monk Parakeet.,short_variant,,7,4,needs_normalization
532,172,Monk Parakeet,Monk Parakeet,2,a field guide photo of a Monk Parakeet.,short_variant,,7,4,needs_normalization
533,173,Yellow-billed Cuckoo,Yellow-billed Cuckoo,0,Yellow-billed Cuckoo,short_variant,,11,5,needs_normalization
533,173,Yellow-billed Cuckoo,Yellow-billed Cuckoo,1,a photo of a Yellow-billed Cuckoo.,short_variant,,11,5,needs_normalization
533,173,Yellow-billed Cuckoo,Yellow-billed Cuckoo,2,a field guide photo of a Yellow-billed Cuckoo.,short_variant,,11,5,needs_normalization
534,174,Black-billed Cuckoo,Black-billed Cuckoo,0,Black-billed Cuckoo,short_variant,,7,5,needs_normalization
534,174,Black-billed Cuckoo,Black-billed Cuckoo,1,a photo of a Black-billed Cuckoo.,short_variant,,7,5,needs_normalization
534,174,Black-billed Cuckoo,Black-billed Cuckoo,2,a field guide photo of a Black-billed Cuckoo.,short_variant,,7,5,needs_normalization
535,175,Greater Roadrunner,Greater Roadrunner,0,Greater Roadrunner,short_variant,,10,5,needs_normalization
535,175,Greater Roadrunner,Greater Roadrunner,1,a photo of a Greater Roadrunner.,short_variant,,10,5,needs_normalization
535,175,Greater Roadrunner,Greater Roadrunner,2,a field guide photo of a Greater Roadrunner.,short_variant,,10,5,needs_normalization
536,176,Barn Owl,Barn Owl,0,Barn Owl,short_variant,,11,5,needs_normalization
536,176,Barn Owl,Barn Owl,1,a photo of a Barn Owl.,short_variant,,11,5,needs_normalization
536,176,Barn Owl,Barn Owl,2,a field guide photo of a Barn Owl.,short_variant,,11,5,needs_normalization
537,177,Western Screech-Owl,Western Screech-Owl,0,Western Screech-Owl,short_variant,,8,4,needs_normalization
537,177,Western Screech-Owl,Western Screech-Owl,1,a photo of a Western Screech-Owl.,short_variant,,8,4,needs_normalization
537,177,Western Screech-Owl,Western Screech-Owl,2,a field guide photo of a Western Screech-Owl.,short_variant,,8,4,needs_normalization
538,178,Eastern Screech-Owl,Eastern Screech-Owl,0,Eastern Screech-Owl,short_variant,,5,0,needs_normalization
538,178,Eastern Screech-Owl,Eastern Screech-Owl,1,a photo of an Eastern Screech-Owl.,short_variant,,5,0,needs_normalization
